Plot Title: BLM93,,,
#,"Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20214184, SEN S/N: 20214184)","Temp, °C (LGR S/N: 20214184, SEN S/N: 20214184)"
2,11/23/20 2:05:00 PM,114.173,11.916
3,11/23/20 2:30:00 PM,114.168,12.013
4,11/23/20 2:55:00 PM,114.168,12.013
5,11/23/20 3:20:00 PM,114.168,12.013
6,11/23/20 3:45:00 PM,114.179,12.013
7,11/23/20 4:10:00 PM,114.179,12.013
8,11/23/20 4:35:00 PM,114.179,12.013
9,11/23/20 5:00:00 PM,114.179,12.013
10,11/23/20 5:25:00 PM,114.201,12.013
11,11/23/20 5:50:00 PM,114.201,12.013
12,11/23/20 6:15:00 PM,114.212,12.013
13,11/23/20 6:40:00 PM,114.245,12.013
14,11/23/20 7:05:00 PM,114.267,12.013
15,11/23/20 7:30:00 PM,114.288,12.013
16,11/23/20 7:55:00 PM,114.288,12.013
17,11/23/20 8:20:00 PM,114.288,12.013
18,11/23/20 8:45:00 PM,114.299,12.013
19,11/23/20 9:10:00 PM,114.304,11.916
20,11/23/20 9:35:00 PM,114.299,12.013
21,11/23/20 10:00:00 PM,114.293,11.916
22,11/23/20 10:25:00 PM,114.31,12.013
23,11/23/20 10:50:00 PM,114.304,11.916
24,11/23/20 11:15:00 PM,114.299,12.013
25,11/23/20 11:40:00 PM,114.293,11.916
26,11/24/20 12:05:00 AM,114.293,11.916
27,11/24/20 12:30:00 AM,114.304,11.916
28,11/24/20 12:55:00 AM,114.293,11.916
29,11/24/20 1:20:00 AM,114.304,11.916
30,11/24/20 1:45:00 AM,114.304,11.916
31,11/24/20 2:10:00 AM,114.304,11.916
32,11/24/20 2:35:00 AM,114.315,11.916
33,11/24/20 3:00:00 AM,114.326,11.916
34,11/24/20 3:25:00 AM,114.358,11.916
35,11/24/20 3:50:00 AM,114.369,11.916
36,11/24/20 4:15:00 AM,114.38,11.916
37,11/24/20 4:40:00 AM,114.369,11.916
38,11/24/20 5:05:00 AM,114.358,11.916
39,11/24/20 5:30:00 AM,114.369,11.916
40,11/24/20 5:55:00 AM,114.402,11.916
41,11/24/20 6:20:00 AM,114.391,11.916
42,11/24/20 6:45:00 AM,114.38,11.916
43,11/24/20 7:10:00 AM,114.391,11.916
44,11/24/20 7:35:00 AM,114.413,11.916
45,11/24/20 8:00:00 AM,114.413,11.916
46,11/24/20 8:25:00 AM,114.424,11.916
47,11/24/20 8:50:00 AM,114.424,11.916
48,11/24/20 9:15:00 AM,114.446,11.916
49,11/24/20 9:40:00 AM,114.468,11.916
50,11/24/20 10:05:00 AM,114.457,11.916
51,11/24/20 10:30:00 AM,114.457,11.916
52,11/24/20 10:55:00 AM,114.468,11.916
53,11/24/20 11:20:00 AM,114.479,11.916
54,11/24/20 11:45:00 AM,114.49,11.916
55,11/24/20 12:10:00 PM,114.468,11.916
56,11/24/20 12:35:00 PM,114.435,11.916
57,11/24/20 1:00:00 PM,114.413,11.916
58,11/24/20 1:25:00 PM,114.402,11.916
59,11/24/20 1:50:00 PM,114.38,11.916
60,11/24/20 2:15:00 PM,114.363,11.819
61,11/24/20 2:40:00 PM,114.348,11.916
62,11/24/20 3:05:00 PM,114.33,11.819
63,11/24/20 3:30:00 PM,114.308,11.819
64,11/24/20 3:55:00 PM,114.319,11.819
65,11/24/20 4:20:00 PM,114.319,11.819
66,11/24/20 4:45:00 PM,114.319,11.819
67,11/24/20 5:10:00 PM,114.319,11.819
68,11/24/20 5:35:00 PM,114.308,11.819
69,11/24/20 6:00:00 PM,114.308,11.819
70,11/24/20 6:25:00 PM,114.319,11.819
71,11/24/20 6:50:00 PM,114.33,11.819
72,11/24/20 7:15:00 PM,114.33,11.819
73,11/24/20 7:40:00 PM,114.33,11.819
74,11/24/20 8:05:00 PM,114.308,11.819
75,11/24/20 8:30:00 PM,114.308,11.819
76,11/24/20 8:55:00 PM,114.308,11.819
77,11/24/20 9:20:00 PM,114.308,11.819
78,11/24/20 9:45:00 PM,114.297,11.819
79,11/24/20 10:10:00 PM,114.291,11.722
80,11/24/20 10:35:00 PM,114.236,11.722
81,11/24/20 11:00:00 PM,114.269,11.722
82,11/24/20 11:25:00 PM,114.236,11.722
83,11/24/20 11:50:00 PM,114.225,11.722
84,11/25/20 12:15:00 AM,114.225,11.722
85,11/25/20 12:40:00 AM,114.225,11.722
86,11/25/20 1:05:00 AM,114.203,11.722
87,11/25/20 1:30:00 AM,114.225,11.722
88,11/25/20 1:55:00 AM,114.192,11.722
89,11/25/20 2:20:00 AM,114.171,11.722
90,11/25/20 2:45:00 AM,114.149,11.722
91,11/25/20 3:10:00 AM,114.171,11.722
92,11/25/20 3:35:00 AM,114.16,11.722
93,11/25/20 4:00:00 AM,114.149,11.722
94,11/25/20 4:25:00 AM,114.116,11.722
95,11/25/20 4:50:00 AM,114.094,11.722
96,11/25/20 5:15:00 AM,114.083,11.722
97,11/25/20 5:40:00 AM,114.061,11.722
98,11/25/20 6:05:00 AM,114.061,11.722
99,11/25/20 6:30:00 AM,114.05,11.722
100,11/25/20 6:55:00 AM,114.022,11.625
101,11/25/20 7:20:00 AM,114.044,11.625
102,11/25/20 7:45:00 AM,114.022,11.625
103,11/25/20 8:10:00 AM,114.022,11.625
104,11/25/20 8:35:00 AM,114.044,11.625
105,11/25/20 9:00:00 AM,114.033,11.625
106,11/25/20 9:25:00 AM,114.022,11.625
107,11/25/20 9:50:00 AM,114.044,11.625
108,11/25/20 10:15:00 AM,114.066,11.625
109,11/25/20 10:40:00 AM,114.066,11.625
110,11/25/20 11:05:00 AM,114.055,11.625
111,11/25/20 11:30:00 AM,114.066,11.625
112,11/25/20 11:55:00 AM,114.044,11.625
113,11/25/20 12:20:00 PM,114.011,11.625
114,11/25/20 12:45:00 PM,114,11.625
115,11/25/20 1:10:00 PM,113.967,11.625
116,11/25/20 1:35:00 PM,113.967,11.625
117,11/25/20 2:00:00 PM,113.957,11.625
118,11/25/20 2:25:00 PM,113.935,11.625
119,11/25/20 2:50:00 PM,113.924,11.625
120,11/25/20 3:15:00 PM,113.913,11.625
121,11/25/20 3:40:00 PM,113.935,11.625
122,11/25/20 4:05:00 PM,113.946,11.625
123,11/25/20 4:30:00 PM,113.978,11.625
124,11/25/20 4:55:00 PM,113.989,11.625
125,11/25/20 5:20:00 PM,114.044,11.625
126,11/25/20 5:45:00 PM,114.033,11.625
127,11/25/20 6:10:00 PM,114.055,11.625
128,11/25/20 6:35:00 PM,114.066,11.625
129,11/25/20 7:00:00 PM,114.088,11.625
130,11/25/20 7:25:00 PM,114.099,11.625
131,11/25/20 7:50:00 PM,114.12,11.625
132,11/25/20 8:15:00 PM,114.12,11.625
133,11/25/20 8:40:00 PM,114.142,11.625
134,11/25/20 9:05:00 PM,114.142,11.625
135,11/25/20 9:30:00 PM,114.164,11.625
136,11/25/20 9:55:00 PM,114.186,11.625
137,11/25/20 10:20:00 PM,114.208,11.625
138,11/25/20 10:45:00 PM,114.186,11.625
139,11/25/20 11:10:00 PM,114.208,11.625
140,11/25/20 11:35:00 PM,114.197,11.625
141,11/26/20 12:00:00 AM,114.219,11.625
142,11/26/20 12:25:00 AM,114.23,11.625
143,11/26/20 12:50:00 AM,114.23,11.625
144,11/26/20 1:15:00 AM,114.201,11.528
145,11/26/20 1:40:00 AM,114.186,11.625
146,11/26/20 2:05:00 AM,114.219,11.625
147,11/26/20 2:30:00 AM,114.223,11.528
148,11/26/20 2:55:00 AM,114.212,11.528
149,11/26/20 3:20:00 AM,114.234,11.528
150,11/26/20 3:45:00 AM,114.212,11.528
151,11/26/20 4:10:00 AM,114.256,11.528
152,11/26/20 4:35:00 AM,114.245,11.528
153,11/26/20 5:00:00 AM,114.234,11.528
154,11/26/20 5:25:00 AM,114.245,11.528
155,11/26/20 5:50:00 AM,114.245,11.528
156,11/26/20 6:15:00 AM,114.278,11.528
157,11/26/20 6:40:00 AM,114.278,11.528
158,11/26/20 7:05:00 AM,114.278,11.528
159,11/26/20 7:30:00 AM,114.299,11.528
160,11/26/20 7:55:00 AM,114.31,11.528
161,11/26/20 8:20:00 AM,114.31,11.528
162,11/26/20 8:45:00 AM,114.332,11.528
163,11/26/20 9:10:00 AM,114.343,11.528
164,11/26/20 9:35:00 AM,114.365,11.528
165,11/26/20 10:00:00 AM,114.365,11.528
166,11/26/20 10:25:00 AM,114.387,11.528
167,11/26/20 10:50:00 AM,114.398,11.528
168,11/26/20 11:15:00 AM,114.409,11.528
169,11/26/20 11:40:00 AM,114.409,11.528
170,11/26/20 12:05:00 PM,114.398,11.528
171,11/26/20 12:30:00 PM,114.354,11.528
172,11/26/20 12:55:00 PM,114.332,11.528
173,11/26/20 1:20:00 PM,114.299,11.528
174,11/26/20 1:45:00 PM,114.31,11.528
175,11/26/20 2:10:00 PM,114.31,11.528
176,11/26/20 2:35:00 PM,114.321,11.528
177,11/26/20 3:00:00 PM,114.289,11.528
178,11/26/20 3:25:00 PM,114.282,11.431
179,11/26/20 3:50:00 PM,114.293,11.431
180,11/26/20 4:15:00 PM,114.282,11.431
181,11/26/20 4:40:00 PM,114.304,11.431
182,11/26/20 5:05:00 PM,114.326,11.431
183,11/26/20 5:30:00 PM,114.326,11.431
184,11/26/20 5:55:00 PM,114.326,11.431
185,11/26/20 6:20:00 PM,114.358,11.431
186,11/26/20 6:45:00 PM,114.358,11.431
187,11/26/20 7:10:00 PM,114.369,11.431
188,11/26/20 7:35:00 PM,114.358,11.431
189,11/26/20 8:00:00 PM,114.402,11.431
190,11/26/20 8:25:00 PM,114.391,11.431
191,11/26/20 8:50:00 PM,114.413,11.431
192,11/26/20 9:15:00 PM,114.435,11.431
193,11/26/20 9:40:00 PM,114.446,11.431
194,11/26/20 10:05:00 PM,114.446,11.431
195,11/26/20 10:30:00 PM,114.435,11.431
196,11/26/20 10:55:00 PM,114.446,11.431
197,11/26/20 11:20:00 PM,114.435,11.431
198,11/26/20 11:45:00 PM,114.439,11.334
199,11/27/20 12:10:00 AM,114.439,11.334
200,11/27/20 12:35:00 AM,114.45,11.334
201,11/27/20 1:00:00 AM,114.461,11.334
202,11/27/20 1:25:00 AM,114.45,11.334
203,11/27/20 1:50:00 AM,114.45,11.334
204,11/27/20 2:15:00 AM,114.461,11.334
205,11/27/20 2:40:00 AM,114.472,11.334
206,11/27/20 3:05:00 AM,114.483,11.334
207,11/27/20 3:30:00 AM,114.483,11.334
208,11/27/20 3:55:00 AM,114.472,11.334
209,11/27/20 4:20:00 AM,114.472,11.334
210,11/27/20 4:45:00 AM,114.461,11.334
211,11/27/20 5:10:00 AM,114.45,11.334
212,11/27/20 5:35:00 AM,114.45,11.334
213,11/27/20 6:00:00 AM,114.472,11.334
214,11/27/20 6:25:00 AM,114.483,11.334
215,11/27/20 6:50:00 AM,114.461,11.334
216,11/27/20 7:15:00 AM,114.483,11.334
217,11/27/20 7:40:00 AM,114.505,11.334
218,11/27/20 8:05:00 AM,114.52,11.236
219,11/27/20 8:30:00 AM,114.542,11.236
220,11/27/20 8:55:00 AM,114.542,11.236
221,11/27/20 9:20:00 AM,114.553,11.236
222,11/27/20 9:45:00 AM,114.574,11.236
223,11/27/20 10:10:00 AM,114.553,11.236
224,11/27/20 10:35:00 AM,114.564,11.236
225,11/27/20 11:00:00 AM,114.574,11.236
226,11/27/20 11:25:00 AM,114.574,11.236
227,11/27/20 11:50:00 AM,114.553,11.236
228,11/27/20 12:15:00 PM,114.531,11.236
229,11/27/20 12:40:00 PM,114.509,11.236
230,11/27/20 1:05:00 PM,114.487,11.236
231,11/27/20 1:30:00 PM,114.465,11.236
232,11/27/20 1:55:00 PM,114.454,11.236
233,11/27/20 2:20:00 PM,114.443,11.236
234,11/27/20 2:45:00 PM,114.433,11.236
235,11/27/20 3:10:00 PM,114.433,11.236
236,11/27/20 3:35:00 PM,114.422,11.236
237,11/27/20 4:00:00 PM,114.422,11.236
238,11/27/20 4:25:00 PM,114.411,11.236
239,11/27/20 4:50:00 PM,114.433,11.236
240,11/27/20 5:15:00 PM,114.433,11.236
241,11/27/20 5:40:00 PM,114.433,11.236
242,11/27/20 6:05:00 PM,114.443,11.236
243,11/27/20 6:30:00 PM,114.465,11.236
244,11/27/20 6:55:00 PM,114.465,11.236
245,11/27/20 7:20:00 PM,114.459,11.139
246,11/27/20 7:45:00 PM,114.47,11.139
247,11/27/20 8:10:00 PM,114.47,11.139
248,11/27/20 8:35:00 PM,114.491,11.139
249,11/27/20 9:00:00 PM,114.48,11.139
250,11/27/20 9:25:00 PM,114.513,11.139
251,11/27/20 9:50:00 PM,114.491,11.139
252,11/27/20 10:15:00 PM,114.502,11.139
253,11/27/20 10:40:00 PM,114.513,11.139
254,11/27/20 11:05:00 PM,114.502,11.139
255,11/27/20 11:30:00 PM,114.502,11.139
256,11/27/20 11:55:00 PM,114.502,11.139
257,11/28/20 12:20:00 AM,114.502,11.139
258,11/28/20 12:45:00 AM,114.502,11.139
259,11/28/20 1:10:00 AM,114.48,11.139
260,11/28/20 1:35:00 AM,114.48,11.139
261,11/28/20 2:00:00 AM,114.448,11.139
262,11/28/20 2:25:00 AM,114.437,11.139
263,11/28/20 2:50:00 AM,114.47,11.139
264,11/28/20 3:15:00 AM,114.48,11.139
265,11/28/20 3:40:00 AM,114.448,11.139
266,11/28/20 4:05:00 AM,114.448,11.139
267,11/28/20 4:30:00 AM,114.441,11.041
268,11/28/20 4:55:00 AM,114.463,11.041
269,11/28/20 5:20:00 AM,114.441,11.041
270,11/28/20 5:45:00 AM,114.463,11.041
271,11/28/20 6:10:00 AM,114.463,11.041
272,11/28/20 6:35:00 AM,114.452,11.041
273,11/28/20 7:00:00 AM,114.463,11.041
274,11/28/20 7:25:00 AM,114.452,11.041
275,11/28/20 7:50:00 AM,114.507,11.041
276,11/28/20 8:15:00 AM,114.463,11.041
277,11/28/20 8:40:00 AM,114.496,11.041
278,11/28/20 9:05:00 AM,114.507,11.041
279,11/28/20 9:30:00 AM,114.528,11.041
280,11/28/20 9:55:00 AM,114.528,11.041
281,11/28/20 10:20:00 AM,114.517,11.041
282,11/28/20 10:45:00 AM,114.517,11.041
283,11/28/20 11:10:00 AM,114.539,11.041
284,11/28/20 11:35:00 AM,114.496,11.041
285,11/28/20 12:00:00 PM,114.474,11.041
286,11/28/20 12:25:00 PM,114.43,11.041
287,11/28/20 12:50:00 PM,114.397,11.041
288,11/28/20 1:15:00 PM,114.397,11.041
289,11/28/20 1:40:00 PM,114.376,11.041
290,11/28/20 2:05:00 PM,114.343,11.041
291,11/28/20 2:30:00 PM,114.332,11.041
292,11/28/20 2:55:00 PM,114.321,11.041
293,11/28/20 3:20:00 PM,114.321,11.041
294,11/28/20 3:45:00 PM,114.321,11.041
295,11/28/20 4:10:00 PM,114.321,11.041
296,11/28/20 4:35:00 PM,114.31,11.041
297,11/28/20 5:00:00 PM,114.343,11.041
298,11/28/20 5:25:00 PM,114.332,11.041
299,11/28/20 5:50:00 PM,114.354,11.041
300,11/28/20 6:15:00 PM,114.354,11.041
301,11/28/20 6:40:00 PM,114.376,11.041
302,11/28/20 7:05:00 PM,114.376,11.041
303,11/28/20 7:30:00 PM,114.376,11.041
304,11/28/20 7:55:00 PM,114.402,10.944
305,11/28/20 8:20:00 PM,114.408,11.041
306,11/28/20 8:45:00 PM,114.43,11.041
307,11/28/20 9:10:00 PM,114.445,10.944
308,11/28/20 9:35:00 PM,114.456,10.944
309,11/28/20 10:00:00 PM,114.456,10.944
310,11/28/20 10:25:00 PM,114.456,10.944
311,11/28/20 10:50:00 PM,114.456,10.944
312,11/28/20 11:15:00 PM,114.445,10.944
313,11/28/20 11:40:00 PM,114.434,10.944
314,11/29/20 12:05:00 AM,114.445,10.944
315,11/29/20 12:30:00 AM,114.489,10.944
316,11/29/20 12:55:00 AM,114.5,10.944
317,11/29/20 1:20:00 AM,114.511,10.944
318,11/29/20 1:45:00 AM,114.522,10.944
319,11/29/20 2:10:00 AM,114.533,10.944
320,11/29/20 2:35:00 AM,114.522,10.944
321,11/29/20 3:00:00 AM,114.544,10.944
322,11/29/20 3:25:00 AM,114.554,10.944
323,11/29/20 3:50:00 AM,114.554,10.944
324,11/29/20 4:15:00 AM,114.565,10.944
325,11/29/20 4:40:00 AM,114.576,10.944
326,11/29/20 5:05:00 AM,114.533,10.944
327,11/29/20 5:30:00 AM,114.544,10.944
328,11/29/20 5:55:00 AM,114.554,10.944
329,11/29/20 6:20:00 AM,114.554,10.944
330,11/29/20 6:45:00 AM,114.565,10.944
331,11/29/20 7:10:00 AM,114.587,10.944
332,11/29/20 7:35:00 AM,114.565,10.944
333,11/29/20 8:00:00 AM,114.576,10.944
334,11/29/20 8:25:00 AM,114.565,10.944
335,11/29/20 8:50:00 AM,114.576,10.944
336,11/29/20 9:15:00 AM,114.587,10.944
337,11/29/20 9:40:00 AM,114.587,10.944
338,11/29/20 10:05:00 AM,114.598,10.944
339,11/29/20 10:30:00 AM,114.609,10.944
340,11/29/20 10:55:00 AM,114.62,10.944
341,11/29/20 11:20:00 AM,114.609,10.944
342,11/29/20 11:45:00 AM,114.598,10.944
343,11/29/20 12:10:00 PM,114.554,10.944
344,11/29/20 12:35:00 PM,114.533,10.944
345,11/29/20 1:00:00 PM,114.511,10.944
346,11/29/20 1:25:00 PM,114.511,10.944
347,11/29/20 1:50:00 PM,114.478,10.944
348,11/29/20 2:15:00 PM,114.467,10.944
349,11/29/20 2:40:00 PM,114.434,10.944
350,11/29/20 3:05:00 PM,114.456,10.944
351,11/29/20 3:30:00 PM,114.439,10.846
352,11/29/20 3:55:00 PM,114.439,10.846
353,11/29/20 4:20:00 PM,114.428,10.846
354,11/29/20 4:45:00 PM,114.428,10.846
355,11/29/20 5:10:00 PM,114.439,10.846
356,11/29/20 5:35:00 PM,114.439,10.846
357,11/29/20 6:00:00 PM,114.439,10.846
358,11/29/20 6:25:00 PM,114.439,10.846
359,11/29/20 6:50:00 PM,114.45,10.846
360,11/29/20 7:15:00 PM,114.439,10.846
361,11/29/20 7:40:00 PM,114.45,10.846
362,11/29/20 8:05:00 PM,114.46,10.846
363,11/29/20 8:30:00 PM,114.46,10.846
364,11/29/20 8:55:00 PM,114.46,10.846
365,11/29/20 9:20:00 PM,114.454,10.748
366,11/29/20 9:45:00 PM,114.465,10.748
367,11/29/20 10:10:00 PM,114.465,10.748
368,11/29/20 10:35:00 PM,114.476,10.748
369,11/29/20 11:00:00 PM,114.465,10.748
370,11/29/20 11:25:00 PM,114.454,10.748
371,11/29/20 11:50:00 PM,114.454,10.748
372,11/30/20 12:15:00 AM,114.465,10.748
373,11/30/20 12:40:00 AM,114.476,10.748
374,11/30/20 1:05:00 AM,114.421,10.748
375,11/30/20 1:30:00 AM,114.443,10.748
376,11/30/20 1:55:00 AM,114.432,10.748
377,11/30/20 2:20:00 AM,114.443,10.748
378,11/30/20 2:45:00 AM,114.421,10.748
379,11/30/20 3:10:00 AM,114.421,10.748
380,11/30/20 3:35:00 AM,114.421,10.748
381,11/30/20 4:00:00 AM,114.41,10.748
382,11/30/20 4:25:00 AM,114.399,10.748
383,11/30/20 4:50:00 AM,114.399,10.748
384,11/30/20 5:15:00 AM,114.377,10.748
385,11/30/20 5:40:00 AM,114.377,10.748
386,11/30/20 6:05:00 AM,114.377,10.748
387,11/30/20 6:30:00 AM,114.377,10.748
388,11/30/20 6:55:00 AM,114.355,10.748
389,11/30/20 7:20:00 AM,114.377,10.748
390,11/30/20 7:45:00 AM,114.388,10.748
391,11/30/20 8:10:00 AM,114.388,10.748
392,11/30/20 8:35:00 AM,114.355,10.748
393,11/30/20 9:00:00 AM,114.388,10.748
394,11/30/20 9:25:00 AM,114.366,10.748
395,11/30/20 9:50:00 AM,114.355,10.748
396,11/30/20 10:15:00 AM,114.366,10.748
