Plot Title: BLM93,,,
1213,12/14/20 2:40:00 PM,112.725,8.481
1214,12/14/20 3:05:00 PM,112.735,8.481
1215,12/14/20 3:30:00 PM,112.735,8.481
1216,12/14/20 3:55:00 PM,112.757,8.481
1217,12/14/20 4:20:00 PM,112.779,8.481
1218,12/14/20 4:45:00 PM,112.779,8.481
1219,12/14/20 5:10:00 PM,112.823,8.481
1220,12/14/20 5:35:00 PM,112.823,8.481
1221,12/14/20 6:00:00 PM,112.834,8.481
1222,12/14/20 6:25:00 PM,112.855,8.481
1223,12/14/20 6:50:00 PM,112.888,8.481
1224,12/14/20 7:15:00 PM,112.888,8.481
1225,12/14/20 7:40:00 PM,112.91,8.481
1226,12/14/20 8:05:00 PM,112.932,8.481
1227,12/14/20 8:30:00 PM,112.943,8.481
1228,12/14/20 8:55:00 PM,112.946,8.382
1229,12/14/20 9:20:00 PM,112.946,8.382
1230,12/14/20 9:45:00 PM,112.957,8.382
1231,12/14/20 10:10:00 PM,112.99,8.382
1232,12/14/20 10:35:00 PM,113.001,8.382
1233,12/14/20 11:00:00 PM,113.001,8.382
1234,12/14/20 11:25:00 PM,113.001,8.382
1235,12/14/20 11:50:00 PM,113.023,8.382
1236,12/15/20 12:15:00 AM,113.023,8.382
1237,12/15/20 12:40:00 AM,113.034,8.382
1238,12/15/20 1:05:00 AM,113.023,8.382
1239,12/15/20 1:30:00 AM,113.044,8.382
1240,12/15/20 1:55:00 AM,113.055,8.382
1241,12/15/20 2:20:00 AM,113.055,8.382
1242,12/15/20 2:45:00 AM,113.088,8.382
1243,12/15/20 3:10:00 AM,113.099,8.382
1244,12/15/20 3:35:00 AM,113.121,8.382
1245,12/15/20 4:00:00 AM,113.121,8.382
1246,12/15/20 4:25:00 AM,113.143,8.382
1247,12/15/20 4:50:00 AM,113.143,8.382
1248,12/15/20 5:15:00 AM,113.153,8.382
1249,12/15/20 5:40:00 AM,113.153,8.382
1250,12/15/20 6:05:00 AM,113.164,8.382
1251,12/15/20 6:30:00 AM,113.186,8.382
1252,12/15/20 6:55:00 AM,113.186,8.382
1253,12/15/20 7:20:00 AM,113.197,8.382
1254,12/15/20 7:45:00 AM,113.186,8.382
1255,12/15/20 8:10:00 AM,113.197,8.382
1256,12/15/20 8:35:00 AM,113.219,8.382
1257,12/15/20 9:00:00 AM,113.23,8.382
1258,12/15/20 9:25:00 AM,113.23,8.382
1259,12/15/20 9:50:00 AM,113.262,8.382
1260,12/15/20 10:15:00 AM,113.262,8.382
1261,12/15/20 10:40:00 AM,113.284,8.382
1262,12/15/20 11:05:00 AM,113.295,8.382
1263,12/15/20 11:30:00 AM,113.306,8.382
1264,12/15/20 11:55:00 AM,113.317,8.382
1265,12/15/20 12:20:00 PM,113.295,8.382
1266,12/15/20 12:45:00 PM,113.241,8.382
1267,12/15/20 1:10:00 PM,113.208,8.382
1268,12/15/20 1:35:00 PM,113.197,8.382
1269,12/15/20 2:00:00 PM,113.197,8.382
1270,12/15/20 2:25:00 PM,113.186,8.382
1271,12/15/20 2:50:00 PM,113.153,8.382
1272,12/15/20 3:15:00 PM,113.143,8.382
1273,12/15/20 3:40:00 PM,113.164,8.382
1274,12/15/20 4:05:00 PM,113.153,8.382
1275,12/15/20 4:30:00 PM,113.179,8.282
1276,12/15/20 4:55:00 PM,113.208,8.382
1277,12/15/20 5:20:00 PM,113.19,8.282
1278,12/15/20 5:45:00 PM,113.197,8.382
1279,12/15/20 6:10:00 PM,113.223,8.282
1280,12/15/20 6:35:00 PM,113.223,8.282
1281,12/15/20 7:00:00 PM,113.234,8.282
1282,12/15/20 7:25:00 PM,113.244,8.282
1283,12/15/20 7:50:00 PM,113.244,8.282
1284,12/15/20 8:15:00 PM,113.255,8.282
1285,12/15/20 8:40:00 PM,113.244,8.282
1286,12/15/20 9:05:00 PM,113.255,8.282
1287,12/15/20 9:30:00 PM,113.277,8.282
1288,12/15/20 9:55:00 PM,113.266,8.282
1289,12/15/20 10:20:00 PM,113.277,8.282
1290,12/15/20 10:45:00 PM,113.288,8.282
1291,12/15/20 11:10:00 PM,113.343,8.282
1292,12/15/20 11:35:00 PM,113.343,8.282
1293,12/16/20 12:00:00 AM,113.332,8.282
1294,12/16/20 12:25:00 AM,113.332,8.282
1295,12/16/20 12:50:00 AM,113.343,8.282
1296,12/16/20 1:15:00 AM,113.321,8.282
1297,12/16/20 1:40:00 AM,113.299,8.282
1298,12/16/20 2:05:00 AM,113.31,8.282
1299,12/16/20 2:30:00 AM,113.343,8.282
1300,12/16/20 2:55:00 AM,113.353,8.282
1301,12/16/20 3:20:00 AM,113.343,8.282
1302,12/16/20 3:45:00 AM,113.364,8.282
1303,12/16/20 4:10:00 AM,113.332,8.282
1304,12/16/20 4:35:00 AM,113.364,8.282
1305,12/16/20 5:00:00 AM,113.375,8.282
1306,12/16/20 5:25:00 AM,113.368,8.182
1307,12/16/20 5:50:00 AM,113.397,8.282
1308,12/16/20 6:15:00 AM,113.386,8.282
1309,12/16/20 6:40:00 AM,113.43,8.282
1310,12/16/20 7:05:00 AM,113.452,8.282
1311,12/16/20 7:30:00 AM,113.452,8.282
1312,12/16/20 7:55:00 AM,113.506,8.282
1313,12/16/20 8:20:00 AM,113.499,8.182
1314,12/16/20 8:45:00 AM,113.517,8.282
1315,12/16/20 9:10:00 AM,113.495,8.282
1316,12/16/20 9:35:00 AM,113.532,8.182
1317,12/16/20 10:00:00 AM,113.528,8.282
1318,12/16/20 10:25:00 AM,113.561,8.282
1319,12/16/20 10:50:00 AM,113.55,8.282
1320,12/16/20 11:15:00 AM,113.539,8.282
1321,12/16/20 11:40:00 AM,113.528,8.282
1322,12/16/20 12:05:00 PM,113.495,8.282
1323,12/16/20 12:30:00 PM,113.441,8.282
1324,12/16/20 12:55:00 PM,113.452,8.282
1325,12/16/20 1:20:00 PM,113.419,8.282
1326,12/16/20 1:45:00 PM,113.441,8.282
1327,12/16/20 2:10:00 PM,113.386,8.282
1328,12/16/20 2:35:00 PM,113.375,8.282
1329,12/16/20 3:00:00 PM,113.364,8.282
1330,12/16/20 3:25:00 PM,113.364,8.282
1331,12/16/20 3:50:00 PM,113.353,8.282
1332,12/16/20 4:15:00 PM,113.343,8.282
1333,12/16/20 4:40:00 PM,113.375,8.282
1334,12/16/20 5:05:00 PM,113.386,8.282
1335,12/16/20 5:30:00 PM,113.397,8.282
1336,12/16/20 5:55:00 PM,113.386,8.282
1337,12/16/20 6:20:00 PM,113.375,8.282
1338,12/16/20 6:45:00 PM,113.368,8.182
1339,12/16/20 7:10:00 PM,113.353,8.282
1340,12/16/20 7:35:00 PM,113.332,8.282
1341,12/16/20 8:00:00 PM,113.346,8.182
1342,12/16/20 8:25:00 PM,113.335,8.182
1343,12/16/20 8:50:00 PM,113.325,8.182
1344,12/16/20 9:15:00 PM,113.325,8.182
1345,12/16/20 9:40:00 PM,113.325,8.182
1346,12/16/20 10:05:00 PM,113.314,8.182
1347,12/16/20 10:30:00 PM,113.335,8.182
1348,12/16/20 10:55:00 PM,113.303,8.182
1349,12/16/20 11:20:00 PM,113.281,8.182
1350,12/16/20 11:45:00 PM,113.259,8.182
1351,12/17/20 12:10:00 AM,113.259,8.182
1352,12/17/20 12:35:00 AM,113.226,8.182
1353,12/17/20 1:00:00 AM,113.226,8.182
1354,12/17/20 1:25:00 AM,113.194,8.182
1355,12/17/20 1:50:00 AM,113.161,8.182
1356,12/17/20 2:15:00 AM,113.139,8.182
1357,12/17/20 2:40:00 AM,113.15,8.182
1358,12/17/20 3:05:00 AM,113.161,8.182
1359,12/17/20 3:30:00 AM,113.161,8.182
1360,12/17/20 3:55:00 AM,113.172,8.182
1361,12/17/20 4:20:00 AM,113.15,8.182
1362,12/17/20 4:45:00 AM,113.085,8.182
1363,12/17/20 5:10:00 AM,113.074,8.182
1364,12/17/20 5:35:00 AM,113.074,8.182
1365,12/17/20 6:00:00 AM,113.03,8.182
1366,12/17/20 6:25:00 AM,113.063,8.182
1367,12/17/20 6:50:00 AM,113.074,8.182
1368,12/17/20 7:15:00 AM,113.063,8.182
1369,12/17/20 7:40:00 AM,113.063,8.182
1370,12/17/20 8:05:00 AM,113.074,8.182
1371,12/17/20 8:30:00 AM,113.085,8.182
1372,12/17/20 8:55:00 AM,113.074,8.182
1373,12/17/20 9:20:00 AM,113.019,8.182
1374,12/17/20 9:45:00 AM,113.074,8.182
1375,12/17/20 10:10:00 AM,113.052,8.182
1376,12/17/20 10:35:00 AM,113.078,8.082
1377,12/17/20 11:00:00 AM,113.067,8.082
1378,12/17/20 11:25:00 AM,113.03,8.182
1379,12/17/20 11:50:00 AM,113.03,8.182
1380,12/17/20 12:15:00 PM,113.008,8.182
1381,12/17/20 12:40:00 PM,112.987,8.182
1382,12/17/20 1:05:00 PM,112.958,8.082
1383,12/17/20 1:30:00 PM,112.936,8.082
1384,12/17/20 1:55:00 PM,112.936,8.082
1385,12/17/20 2:20:00 PM,112.914,8.082
1386,12/17/20 2:45:00 PM,112.914,8.082
1387,12/17/20 3:10:00 PM,112.925,8.082
1388,12/17/20 3:35:00 PM,112.947,8.082
1389,12/17/20 4:00:00 PM,112.936,8.082
1390,12/17/20 4:25:00 PM,112.969,8.082
1391,12/17/20 4:50:00 PM,113.045,8.082
1392,12/17/20 5:15:00 PM,113.056,8.082
1393,12/17/20 5:40:00 PM,113.067,8.082
1394,12/17/20 6:05:00 PM,113.056,8.082
1395,12/17/20 6:30:00 PM,113.088,8.082
1396,12/17/20 6:55:00 PM,113.121,8.082
1397,12/17/20 7:20:00 PM,113.143,8.082
1398,12/17/20 7:45:00 PM,113.154,8.082
1399,12/17/20 8:10:00 PM,113.219,8.082
1400,12/17/20 8:35:00 PM,113.219,8.082
1401,12/17/20 9:00:00 PM,113.252,8.082
1402,12/17/20 9:25:00 PM,113.317,8.082
1403,12/17/20 9:50:00 PM,113.328,8.082
1404,12/17/20 10:15:00 PM,113.339,8.082
1405,12/17/20 10:40:00 PM,113.372,8.082
1406,12/17/20 11:05:00 PM,113.383,8.082
1407,12/17/20 11:30:00 PM,113.394,8.082
1408,12/17/20 11:55:00 PM,113.448,8.082
1409,12/18/20 12:20:00 AM,113.474,7.983
1410,12/18/20 12:45:00 AM,113.506,7.983
1411,12/18/20 1:10:00 AM,113.539,7.983
1412,12/18/20 1:35:00 AM,113.572,7.983
1413,12/18/20 2:00:00 AM,113.572,7.983
1414,12/18/20 2:25:00 AM,113.626,7.983
1415,12/18/20 2:50:00 AM,113.648,7.983
1416,12/18/20 3:15:00 AM,113.692,7.983
1417,12/18/20 3:40:00 AM,113.703,7.983
1418,12/18/20 4:05:00 AM,113.746,7.983
1419,12/18/20 4:30:00 AM,113.768,7.983
1420,12/18/20 4:55:00 AM,113.812,7.983
1421,12/18/20 5:20:00 AM,113.823,7.983
1422,12/18/20 5:45:00 AM,113.855,7.983
1423,12/18/20 6:10:00 AM,113.888,7.983
1424,12/18/20 6:35:00 AM,113.91,7.983
1425,12/18/20 7:00:00 AM,113.921,7.983
1426,12/18/20 7:25:00 AM,113.91,7.983
1427,12/18/20 7:50:00 AM,113.942,7.983
1428,12/18/20 8:15:00 AM,113.986,7.983
1429,12/18/20 8:40:00 AM,113.986,7.983
1430,12/18/20 9:05:00 AM,114.041,7.983
1431,12/18/20 9:30:00 AM,114.062,7.983
1432,12/18/20 9:55:00 AM,114.073,7.983
1433,12/18/20 10:20:00 AM,114.095,7.983
1434,12/18/20 10:45:00 AM,114.139,7.983
1435,12/18/20 11:10:00 AM,114.15,7.983
1436,12/18/20 11:35:00 AM,114.161,7.983
1437,12/18/20 12:00:00 PM,114.161,7.983
1438,12/18/20 12:25:00 PM,114.171,7.983
1439,12/18/20 12:50:00 PM,114.161,7.983
1440,12/18/20 1:15:00 PM,114.15,7.983
1441,12/18/20 1:40:00 PM,114.117,7.983
1442,12/18/20 2:05:00 PM,114.128,7.983
1443,12/18/20 2:30:00 PM,114.15,7.983
1444,12/18/20 2:55:00 PM,114.171,7.983
1445,12/18/20 3:20:00 PM,114.182,7.983
1446,12/18/20 3:45:00 PM,114.193,7.983
1447,12/18/20 4:10:00 PM,114.215,7.983
1448,12/18/20 4:35:00 PM,114.248,7.983
1449,12/18/20 5:00:00 PM,114.28,7.983
1450,12/18/20 5:25:00 PM,114.291,7.983
1451,12/18/20 5:50:00 PM,114.313,7.983
1452,12/18/20 6:15:00 PM,114.324,7.983
1453,12/18/20 6:40:00 PM,114.335,7.983
1454,12/18/20 7:05:00 PM,114.346,7.983
1455,12/18/20 7:30:00 PM,114.368,7.983
1456,12/18/20 7:55:00 PM,114.368,7.983
1457,12/18/20 8:20:00 PM,114.371,7.882
1458,12/18/20 8:45:00 PM,114.404,7.882
1459,12/18/20 9:10:00 PM,114.393,7.882
1460,12/18/20 9:35:00 PM,114.437,7.882
1461,12/18/20 10:00:00 PM,114.459,7.882
1462,12/18/20 10:25:00 PM,114.448,7.882
1463,12/18/20 10:50:00 PM,114.459,7.882
1464,12/18/20 11:15:00 PM,114.48,7.882
1465,12/18/20 11:40:00 PM,114.47,7.882
1466,12/19/20 12:05:00 AM,114.491,7.882
1467,12/19/20 12:30:00 AM,114.524,7.882
1468,12/19/20 12:55:00 AM,114.491,7.882
1469,12/19/20 1:20:00 AM,114.502,7.882
1470,12/19/20 1:45:00 AM,114.48,7.882
1471,12/19/20 2:10:00 AM,114.513,7.882
1472,12/19/20 2:35:00 AM,114.513,7.882
1473,12/19/20 3:00:00 AM,114.502,7.882
1474,12/19/20 3:25:00 AM,114.546,7.882
1475,12/19/20 3:50:00 AM,114.557,7.882
1476,12/19/20 4:15:00 AM,114.579,7.882
1477,12/19/20 4:40:00 AM,114.622,7.882
1478,12/19/20 5:05:00 AM,114.666,7.882
1479,12/19/20 5:30:00 AM,114.655,7.882
1480,12/19/20 5:55:00 AM,114.644,7.882
1481,12/19/20 6:20:00 AM,114.655,7.882
1482,12/19/20 6:45:00 AM,114.677,7.882
1483,12/19/20 7:10:00 AM,114.742,7.882
1484,12/19/20 7:35:00 AM,114.72,7.882
1485,12/19/20 8:00:00 AM,114.72,7.882
1486,12/19/20 8:25:00 AM,114.775,7.882
1487,12/19/20 8:50:00 AM,114.797,7.882
1488,12/19/20 9:15:00 AM,114.786,7.882
1489,12/19/20 9:40:00 AM,114.862,7.882
1490,12/19/20 10:05:00 AM,114.84,7.882
1491,12/19/20 10:30:00 AM,114.829,7.882
1492,12/19/20 10:55:00 AM,114.862,7.882
1493,12/19/20 11:20:00 AM,114.862,7.882
1494,12/19/20 11:45:00 AM,114.862,7.882
1495,12/19/20 12:10:00 PM,114.829,7.882
1496,12/19/20 12:35:00 PM,114.862,7.882
1497,12/19/20 1:00:00 PM,114.84,7.882
1498,12/19/20 1:25:00 PM,114.84,7.882
1499,12/19/20 1:50:00 PM,114.862,7.882
1500,12/19/20 2:15:00 PM,114.84,7.882
1501,12/19/20 2:40:00 PM,114.84,7.882
1502,12/19/20 3:05:00 PM,114.851,7.882
1503,12/19/20 3:30:00 PM,114.895,7.882
1504,12/19/20 3:55:00 PM,114.873,7.882
1505,12/19/20 4:20:00 PM,114.895,7.882
1506,12/19/20 4:45:00 PM,114.895,7.882
1507,12/19/20 5:10:00 PM,114.862,7.882
1508,12/19/20 5:35:00 PM,114.862,7.882
1509,12/19/20 6:00:00 PM,114.917,7.882
1510,12/19/20 6:25:00 PM,114.928,7.882
1511,12/19/20 6:50:00 PM,114.949,7.882
1512,12/19/20 7:15:00 PM,114.971,7.882
1513,12/19/20 7:40:00 PM,114.982,7.882
1514,12/19/20 8:05:00 PM,114.982,7.882
1515,12/19/20 8:30:00 PM,114.96,7.882
1516,12/19/20 8:55:00 PM,114.982,7.882
1517,12/19/20 9:20:00 PM,114.971,7.882
1518,12/19/20 9:45:00 PM,114.982,7.882
1519,12/19/20 10:10:00 PM,114.982,7.882
1520,12/19/20 10:35:00 PM,114.993,7.882
1521,12/19/20 11:00:00 PM,114.982,7.882
1522,12/19/20 11:25:00 PM,115.026,7.882
1523,12/19/20 11:50:00 PM,115.015,7.882
1524,12/20/20 12:15:00 AM,115.026,7.882
1525,12/20/20 12:40:00 AM,115.026,7.882
1526,12/20/20 1:05:00 AM,115.037,7.882
1527,12/20/20 1:30:00 AM,115.037,7.882
1528,12/20/20 1:55:00 AM,115.004,7.882
1529,12/20/20 2:20:00 AM,115.004,7.882
1530,12/20/20 2:45:00 AM,115.026,7.882
1531,12/20/20 3:10:00 AM,115.037,7.882
1532,12/20/20 3:35:00 AM,115.058,7.882
1533,12/20/20 4:00:00 AM,115.058,7.882
1534,12/20/20 4:25:00 AM,115.048,7.882
1535,12/20/20 4:50:00 AM,115.037,7.882
1536,12/20/20 5:15:00 AM,115.058,7.882
1537,12/20/20 5:40:00 AM,115.058,7.882
1538,12/20/20 6:05:00 AM,115.048,7.882
1539,12/20/20 6:30:00 AM,115.037,7.882
1540,12/20/20 6:55:00 AM,115.058,7.882
1541,12/20/20 7:20:00 AM,115.08,7.882
1542,12/20/20 7:45:00 AM,115.069,7.882
1543,12/20/20 8:10:00 AM,115.091,7.882
1544,12/20/20 8:35:00 AM,115.091,7.882
1545,12/20/20 9:00:00 AM,115.08,7.882
1546,12/20/20 9:25:00 AM,115.113,7.882
1547,12/20/20 9:50:00 AM,115.124,7.882
1548,12/20/20 10:15:00 AM,115.113,7.882
1549,12/20/20 10:40:00 AM,115.135,7.882
1550,12/20/20 11:05:00 AM,115.135,7.882
1551,12/20/20 11:30:00 AM,115.102,7.882
1552,12/20/20 11:55:00 AM,115.069,7.882
1553,12/20/20 12:20:00 PM,115.069,7.882
1554,12/20/20 12:45:00 PM,115.037,7.882
1555,12/20/20 1:10:00 PM,115.004,7.882
1556,12/20/20 1:35:00 PM,115.004,7.882
1557,12/20/20 2:00:00 PM,115.026,7.882
1558,12/20/20 2:25:00 PM,114.964,7.782
1559,12/20/20 2:50:00 PM,114.92,7.782
1560,12/20/20 3:15:00 PM,114.953,7.782
1561,12/20/20 3:40:00 PM,114.953,7.782
1562,12/20/20 4:05:00 PM,114.964,7.782
1563,12/20/20 4:30:00 PM,114.953,7.782
1564,12/20/20 4:55:00 PM,114.964,7.782
1565,12/20/20 5:20:00 PM,114.942,7.782
1566,12/20/20 5:45:00 PM,114.964,7.782
1567,12/20/20 6:10:00 PM,114.997,7.782
1568,12/20/20 6:35:00 PM,114.975,7.782
1569,12/20/20 7:00:00 PM,114.964,7.782
1570,12/20/20 7:25:00 PM,114.975,7.782
1571,12/20/20 7:50:00 PM,115.008,7.782
1572,12/20/20 8:15:00 PM,114.997,7.782
1573,12/20/20 8:40:00 PM,115.018,7.782
1574,12/20/20 9:05:00 PM,115.029,7.782
1575,12/20/20 9:30:00 PM,115.062,7.782
1576,12/20/20 9:55:00 PM,115.073,7.782
1577,12/20/20 10:20:00 PM,115.04,7.782
1578,12/20/20 10:45:00 PM,115.084,7.782
1579,12/20/20 11:10:00 PM,115.073,7.782
1580,12/20/20 11:35:00 PM,115.095,7.782
1581,12/21/20 12:00:00 AM,115.095,7.782
1582,12/21/20 12:25:00 AM,115.073,7.782
1583,12/21/20 12:50:00 AM,115.051,7.782
1584,12/21/20 1:15:00 AM,115.051,7.782
1585,12/21/20 1:40:00 AM,115.073,7.782
1586,12/21/20 2:05:00 AM,115.04,7.782
1587,12/21/20 2:30:00 AM,115.062,7.782
1588,12/21/20 2:55:00 AM,115.062,7.782
1589,12/21/20 3:20:00 AM,115.084,7.782
1590,12/21/20 3:45:00 AM,115.106,7.782
1591,12/21/20 4:10:00 AM,115.073,7.782
1592,12/21/20 4:35:00 AM,115.073,7.782
1593,12/21/20 5:00:00 AM,115.095,7.782
1594,12/21/20 5:25:00 AM,115.106,7.782
1595,12/21/20 5:50:00 AM,115.084,7.782
1596,12/21/20 6:15:00 AM,115.117,7.782
1597,12/21/20 6:40:00 AM,115.084,7.782
1598,12/21/20 7:05:00 AM,115.117,7.782
1599,12/21/20 7:30:00 AM,115.128,7.782
1600,12/21/20 7:55:00 AM,115.128,7.782
1601,12/21/20 8:20:00 AM,115.128,7.782
1602,12/21/20 8:45:00 AM,115.128,7.782
1603,12/21/20 9:10:00 AM,115.149,7.782
1604,12/21/20 9:35:00 AM,115.171,7.782
1605,12/21/20 10:00:00 AM,115.171,7.782
1606,12/21/20 10:25:00 AM,115.16,7.782
1607,12/21/20 10:50:00 AM,115.16,7.782
1608,12/21/20 11:15:00 AM,115.149,7.782
1609,12/21/20 11:40:00 AM,115.106,7.782
